VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
YV4BR00Z4N,Jefferson,Port Ludlow,WA,98365,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,24,195797997,POINT (-122.6872285 47.9281524),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950302
1C4RJYB69P,Stevens,Nine Mile Falls,WA,99026,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,7,241373464,POINT (-117.5967686 47.8204962),NO KNOWN ELECTRIC UTILITY SERVICE,53065951402
YV4BR0CL7M,Jefferson,Port Townsend,WA,98368,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,24,172869819,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604
5UXKT0C59G,Yakima,Granger,WA,98932,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,15,170545819,POINT (-120.1934 46.345135),BONNEVILLE POWER ADMINISTRATION||BENTON RURAL ELECTRIC ASSN,53077940003
WAUUPBFF1J,Jefferson,Port Townsend,WA,98368,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,24,281153134,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950502
JA4J24A52K,Cowlitz,Kalama,WA,98625,2019,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,20,4695022,POINT (-122.839465 46.009825),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001601
3MW5P9J01N,Cowlitz,Longview,WA,98632,2022,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,19,235271907,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000802
1C4RJYE67P,Cowlitz,Longview,WA,98632,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,19,245586568,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015002100
WAUUPBFF3G,Jefferson,Port Townsend,WA,98368,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,24,190740028,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603
JTDKAMFP3N,Cowlitz,Longview,WA,98632,2022,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,19,195021438,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000802
1C4JJXP69N,Yakima,Sunnyside,WA,98944,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,15,200648101,POINT (-120.011515 46.32189),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN,53077002005
WA1G2AFY0L,Okanogan,Omak,WA,98841,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,7,183319699,POINT (-119.529965 48.41147),PUD NO 1 OF OKANOGAN COUNTY,53047970602
1C4JJXN6XP,Cowlitz,Kelso,WA,98626,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,19,230933482,POINT (-122.90724 46.14458),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000901
YV4BR0DK0M,Island,Camano Island,WA,98282,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,10,154170565,POINT (-122.5310901 48.2192797),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971500
JTDKARFP2J,Jefferson,Port Townsend,WA,98368,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,24,475699458,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950501
WP1AE2AY3P,Yakima,Yakima,WA,98903,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,15,227427399,POINT (-120.477805 46.553505),PACIFICORP,53077001100
JTDKAMFP2N,Cowlitz,Ariel,WA,98603,2022,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,20,230114013,POINT (-122.358279 45.9897564),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
3FA6P0SU2F,Cowlitz,Longview,WA,98632,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,19,137071427,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000400
3FA6P0SU5J,Snohomish,Granite Falls,WA,98252,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,39,476091682,POINT (-121.96994 48.08334),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053605
3FA6P0PU2D,Walla Walla,Walla Walla,WA,99362,2013,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,16,237116022,POINT (-118.34332 46.063985),PACIFICORP,53071920802
JM3KKDHA3R,Yakima,Yakima,WA,98902,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,15,241673246,POINT (-120.524012 46.5973939),PACIFICORP,53077001202
JA4J24A58L,Benton,Kennewick,WA,99336,2020,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,8,131471350,POINT (-119.113535 46.204945),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011001
3FA6P0SU1E,Jefferson,Port Ludlow,WA,98365,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,24,108145887,POINT (-122.6872285 47.9281524),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950302
3FA6P0PUXG,Yakima,Yakima,WA,98902,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,15,178662081,POINT (-120.524012 46.5973939),PACIFICORP,53077001201
KNAGV4LD5H,Jefferson,Port Townsend,WA,98368,2017,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,24,138214205,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603
JTDKN3DP0F,Yakima,Moxee,WA,98936,2015,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,15,132420991,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
KNDCC3LD2K,Jefferson,Port Townsend,WA,98368,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,24,289356847,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950602
KNDCD3LD3J,Snohomish,Stanwood,WA,98292,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,10,329581577,POINT (-122.3684051 48.2414921),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201
WDC0G5EB9J,Snohomish,Arlington,WA,98223,2018,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,9,0,39,227216594,POINT (-122.12324 48.19485),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053509
KMHE54L23G,Cowlitz,Longview,WA,98632,2016,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,0,19,335843987,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000802
3FA6P0PU1F,Klickitat,Goldendale,WA,98620,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,14,254172817,POINT (-120.82557 45.821475),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950103
W1N0G5DB1L,Yakima,Yakima,WA,98902,2020,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,15,127262971,POINT (-120.524012 46.5973939),PACIFICORP,53077000301
4JGDA6DB4G,Cowlitz,Longview,WA,98632,2016,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,19,236390689,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000801
JA4J2VA77N,Jefferson,Port Townsend,WA,98368,2022,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,0,24,177852874,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603
KMHC65LD6L,Island,Camano Island,WA,98282,2020,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,10,101906059,POINT (-122.5310901 48.2192797),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
YV4BC0PL8G,Yakima,Yakima,WA,98902,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,14,146525200,POINT (-120.524012 46.5973939),PACIFICORP,53077000800
KNAGV4LD1H,Cowlitz,Kelso,WA,98626,2017,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,20,1655965,POINT (-122.90724 46.14458),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001300
YV4BR0CK9M,Jefferson,Port Townsend,WA,98368,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,24,179688631,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950502
1C4RJYB69N,Cowlitz,Longview,WA,98632,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,19,229422560,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000400
KNAGV4LD8K,Yakima,Yakima,WA,98902,2019,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,14,476131407,POINT (-120.524012 46.5973939),PACIFICORP,53077000500
KMHC65LD7J,Cowlitz,Longview,WA,98632,2018,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,19,192319515,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000706
WA1G2BFY7N,Yakima,Yakima,WA,98902,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,14,251381014,POINT (-120.524012 46.5973939),PACIFICORP,53077001000
WBA33AG04M,Benton,Richland,WA,99354,2021,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,8,156730577,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010500
3FA6P0PU0J,Spokane,Spokane Valley,WA,99206,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,4,158135974,POINT (-117.2459114 47.6525293),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063012600
KNDCD3LD5N,Benton,Richland,WA,99354,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,8,202037615,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010201
SCBBR6ZG0N,Yakima,Yakima,WA,98901,2022,BENTLEY,FLYING SPUR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,15,216919237,POINT (-120.500225 46.6043),PACIFICORP,53077001602
WAUVPBFF9G,Whatcom,Bellingham,WA,98225,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,40,336823448,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
YV1BK0EP2N,Whatcom,Bellingham,WA,98229,2022,VOLVO,V60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,40,194401161,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001202
4JGDA6DB6G,Columbia,Dayton,WA,99328,2016,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,16,218202015,POINT (-117.977095 46.320425),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53013960200
YV4BR0DM0M,Grant,Royal City,WA,99357,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,13,208392719,POINT (-119.630615 46.899585),PUD NO 2 OF GRANT COUNTY,53025011404
7JRBR0FM1K,Spokane,Liberty Lake,WA,99019,2019,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,4,107796531,POINT (-117.0923638 47.6643385),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013204
WP1BE2AY0L,San Juan,Eastsound,WA,98245,2020,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,40,117628682,POINT (-122.907229 48.7016716),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101
WP0AE2A71N,Spokane,Liberty Lake,WA,99019,2022,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,4,219523377,POINT (-117.0923638 47.6643385),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013205
1C4RJXR67R,Grays Harbor,Cosmopolis,WA,98537,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,19,255074606,POINT (-123.7758 46.952755),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000900
JM3KKBHA9R,Cowlitz,Longview,WA,98632,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,19,252125044,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000902
YV4BR0CL5N,Walla Walla,Walla Walla,WA,99362,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,16,186172185,POINT (-118.34332 46.063985),PACIFICORP,53071920801
YV4BK0DPXL,Whatcom,Bellingham,WA,98225,2020,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,42,192549598,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000201
1C4RJYE64P,Spokane,Spokane Valley,WA,99206,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,4,252249868,POINT (-117.2459114 47.6525293),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063012802
WP1AH2AY7P,Spokane,Spokane,WA,99218,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,7,229555014,POINT (-117.411805 47.745795),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010506
WBY2Z2C52G,Benton,Benton City,WA,99320,2016,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,16,275431019,POINT (-119.4897 46.26394),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011900
KMHCX5LD2L,Benton,Richland,WA,99354,2020,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,8,240092114,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010204
JM3KKBHA8R,Whatcom,Bellingham,WA,98229,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,40,249608705,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902
WMZ23BS07M,Spokane,Spokane,WA,99203,2021,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,6,238443929,POINT (-117.425265 47.635365),MODERN ELECTRIC WATER COMPANY,53063004200
5LMYJ9YY9P,Clallam,Sequim,WA,98382,2023,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,24,234881489,POINT (-123.105015 48.08104),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002301
WAUSPBFF9H,Whatcom,Bellingham,WA,98225,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,40,202226874,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
WAUTPBF21M,Island,Camano Island,WA,98282,2021,AUDI,A7,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,0,10,152375835,POINT (-122.5310901 48.2192797),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400
YV4BR0CM4N,Kittitas,Ellensburg,WA,98926,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,13,245637794,POINT (-120.544475 46.994),BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA),53037975402
KNDCM3LD9N,Mason,Belfair,WA,98528,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,35,195299905,POINT (-122.8551647 47.4495785),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960302
5LMYJ8XYXN,Snohomish,Arlington,WA,98223,2022,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,39,216600191,POINT (-122.12324 48.19485),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053509
KMHC65LD8L,Whatcom,Bellingham,WA,98229,2020,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,40,251026198,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000700
7JRBR0FL4N,Benton,Richland,WA,99354,2022,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,8,179818327,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010400
7JRBR0FM9M,Walla Walla,Walla Walla,WA,99362,2021,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,16,148825295,POINT (-118.34332 46.063985),PACIFICORP,53071920702
WP0BE2A7XP,Jefferson,Port Ludlow,WA,98365,2023,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,24,238952402,POINT (-122.6872285 47.9281524),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950302
7JRBR0FZ2N,Snohomish,Snohomish,WA,98290,2022,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,39,198676936,POINT (-122.091505 47.915555),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053603
3FA6P0PUBE,Whatcom,Bellingham,WA,98225,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,42,182586008,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000502
WP1AE2AY8P,Spokane,Spokane,WA,99208,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,6,224684281,POINT (-117.40725 47.718625),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010508
KMHC65LD9M,Whitman,Pullman,WA,99163,2021,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,9,167261251,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
YV4BR00L8L,Skamania,Carson,WA,98610,2020,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,14,253898991,POINT (-121.8239085 45.7428006),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF SKAMANIA CO,53059950500
WP1AE2A28J,Mason,Lilliwaup,WA,98555,2018,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,35,474396849,POINT (-123.0686855 47.4998342),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960201
WP1BE2AY4P,Benton,Richland,WA,99354,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,8,252483535,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010201
WA1F2AFYXL,Lewis,Packwood,WA,98361,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,20,104974558,POINT (-121.66915 46.60968),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041972000
JM3KKBHA5R,Benton,Prosser,WA,99350,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,16,251908772,POINT (-119.769315 46.204995),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011702
YV4BC0ZX8H,Spokane,Spokane,WA,99224,2017,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,6,169659612,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013503
YV4BR0CM2L,Whatcom,Bellingham,WA,98226,2020,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,40,107371743,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000101
YV4BR0DM0L,San Juan,Lopez Island,WA,98261,2020,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,40,108241836,POINT (-122.9109264 48.5262809),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960501
YV4BR00L1N,Grant,Ephrata,WA,98823,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,13,183051361,POINT (-119.55513 47.31936),PUD NO 2 OF GRANT COUNTY,53025011200
KNDCC3LD2L,Whatcom,Bellingham,WA,98225,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,42,124704898,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000502
YV4BR0CK9K,Whatcom,Point Roberts,WA,98281,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,42,132937843,POINT (-123.0651 48.98823),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
WP0AD2A76G,Snohomish,Stanwood,WA,98292,2016,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,0,10,222155132,POINT (-122.3684051 48.2414921),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053302
WBA7W4C01L,Spokane,Spokane,WA,99223,2020,BMW,745E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,6,123658615,POINT (-117.369705 47.62637),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063013401
1C4RJYC68P,Lewis,Centralia,WA,98531,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,20,240703179,POINT (-122.962555 46.716875),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53041970400
WBY2Z2C57G,Whatcom,Bellingham,WA,98226,2016,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,42,133856530,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000102
WAUMPBFF8G,Snohomish,Sultan,WA,98294,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,39,107291376,POINT (-121.814825 47.868195),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053801
